timestamp,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1755105834.5890896,0.19336730241775513,0.19172275066375732,0.042234182357788086,89.18205679907047,57.29930235035372,-2.1299250999817136,0.6223285766183527,0.3299257516532744,-0.3481527638678808,0.6185836869623269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2,242.4,-248.39,-171.6,244.8,-200.26,-107.8,47.6,-51.36,-67.8,2.6,-17.44,249.4,50.8,-667.96,-351.2,66.6,-449.94,-174.6,40.8,-65.89,-25.0,29.4,-56.85,112.8,-295.6,-319.12,-197.6,-200.6,-241.93,-120.2,-70.6,-71.06,-74.8,6.6,-38.76,28.8,-167.0,-73.97,-60.0,-143.8,-57.49,-58.2,-43.0,-63.95,-38.6,-7.4,-45.87,-35.4,-66.0,-35.53,-30.6,-71.6,-51.68,-43.6,-38.8,-37.79,-36.0,-24.8,-55.23,-16.0,-68.0,-39.41,-39.0,-84.2,-36.5,-7.4,-59.0,-36.18,-1.4,-1.2,-41.02
1755105848.5895512,0.19335180521011353,0.19179987907409668,0.04228895902633667,89.17146879524246,57.3026019128009,-2.156794363553829,0.622339422556313,0.3298301659418697,-0.3482848832596844,0.6185493936815049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,242.6,-248.71,-171.6,245.2,-200.91,-108.2,47.6,-52.0,-68.2,2.4,-16.8,249.6,50.2,-668.29,-350.8,66.6,-449.94,-174.4,40.8,-65.89,-25.0,29.4,-56.85,112.4,-295.0,-319.12,-197.8,-200.2,-241.93,-120.6,-70.6,-71.06,-75.0,6.2,-38.44,28.6,-166.4,-74.61,-60.4,-143.6,-57.17,-58.4,-43.2,-64.28,-38.4,-7.4,-45.54,-35.2,-66.0,-35.21,-31.2,-71.4,-51.68,-44.0,-39.0,-37.79,-35.8,-25.0,-55.56,-16.4,-68.0,-39.08,-38.8,-84.6,-36.5,-8.2,-59.2,-35.85,-1.4,-1.6,-39.73
1755105864.3857355,0.19325098395347595,0.19166171550750732,0.0421832799911499,89.24019370334885,57.30404768590706,-2.115899721559765,0.6225884839231836,0.3298513757640193,-0.3482696545238032,0.6182959166992554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,242.4,-247.74,-171.8,244.6,-199.94,-107.4,47.8,-51.36,-68.0,3.2,-17.44,249.4,50.6,-668.61,-351.4,66.8,-449.62,-174.4,41.0,-66.22,-24.6,29.4,-56.85,113.2,-295.8,-320.09,-197.8,-200.4,-242.25,-120.4,-70.8,-70.74,-74.8,6.4,-37.79,28.8,-166.8,-74.94,-60.2,-143.2,-58.14,-58.2,-42.8,-64.6,-38.2,-7.4,-46.19,-35.6,-65.6,-35.53,-31.0,-71.2,-52.0,-43.2,-39.2,-38.11,-36.0,-24.8,-55.56,-16.6,-68.2,-39.41,-39.0,-84.6,-36.82,-8.0,-58.8,-34.88,-1.6,-1.4,-41.02
1755105878.6873384,0.19324125349521637,0.19161391258239746,0.04223209619522095,89.18533728891691,57.29662716159838,-2.1545104702550932,0.6224246184634105,0.32976748721036403,-0.3482806291484097,0.6184994180006164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6,242.4,-247.42,-171.6,244.8,-200.26,-107.6,47.6,-51.03,-68.2,3.2,-17.12,249.4,51.2,-668.29,-351.2,66.8,-449.29,-174.8,40.6,-66.22,-25.8,29.6,-56.85,112.4,-295.0,-319.45,-198.0,-200.4,-242.57,-120.6,-70.6,-71.38,-75.0,6.2,-38.11,28.6,-166.8,-73.97,-60.4,-143.8,-57.17,-58.2,-43.2,-62.99,-39.0,-7.6,-45.54,-35.6,-65.6,-35.21,-30.8,-72.8,-52.65,-45.6,-39.2,-38.76,-35.6,-28.4,-55.56,-14.8,-58.8,-42.31,-34.6,-79.0,-37.79,-3.8,-58.8,-36.82,0.0,-3.2,-40.38
1755105892.6430876,0.19328585267066956,0.1915808916091919,0.04211074113845825,89.22989925864336,57.30769679966146,-2.104122262455592,0.6224886986492314,0.32996673997929765,-0.34819593251877556,0.6183763821325556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,86.2,-155.69,18.6,329.0,-546.19,-230.8,123.8,-199.61,-120.2,16.2,-21.96,223.4,-67.0,-177.0,2.4,-155.8,-755.5,-305.6,-39.6,-249.36,-81.6,17.4,-67.83,73.6,-131.8,-60.08,0.4,-245.6,-183.46,-130.8,-159.6,-117.9,-99.2,-18.6,-41.99,27.6,-85.0,-36.5,-6.2,-117.0,-39.73,-43.2,-67.6,-68.15,-42.6,-22.8,-45.22,-32.0,-38.4,-34.56,-16.0,-59.8,-51.68,-34.8,-42.6,-38.76,-34.8,-30.0,-54.26,-14.0,-58.8,-42.64,-34.4,-79.0,-37.79,-4.0,-59.4,-36.18,-0.2,-3.6,-40.05
1755105906.436522,0.19334416091442108,0.19158613681793213,0.04220879077911377,89.1799557434738,57.310366654298676,-2.124023107992288,0.6222688453790183,0.33002510390093603,-0.34817367075064537,0.6185789836301223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,86.2,-155.69,18.0,329.0,-546.19,-231.0,123.2,-198.97,-120.4,15.8,-21.96,223.2,-66.8,-177.33,2.4,-155.4,-755.5,-306.0,-39.6,-249.68,-81.4,17.4,-67.51,73.2,-132.2,-60.08,0.6,-245.6,-183.14,-130.8,-159.0,-117.25,-99.2,-18.4,-41.99,27.6,-84.4,-37.15,-6.4,-117.4,-39.73,-43.4,-67.8,-69.12,-42.8,-22.6,-44.57,-32.4,-38.8,-34.56,-15.8,-59.6,-51.03,-35.0,-42.4,-39.08,-35.0,-30.6,-54.91,-14.2,-58.8,-41.99,-34.0,-78.8,-38.11,-4.2,-58.8,-36.5,-0.6,-3.4,-40.05
1755105920.7582805,0.1933642029762268,0.19179117679595947,0.042152583599090576,89.1526928398999,57.30854270181615,-2.188883464059239,0.6223135946412107,0.32974572522657575,-0.3484356532991215,0.6185354846518751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.6,86.2,-155.36,18.2,328.8,-546.19,-231.2,123.4,-199.61,-120.4,16.0,-21.64,223.2,-66.8,-177.0,2.2,-155.6,-755.5,-305.4,-39.6,-250.0,-81.6,17.4,-68.15,73.2,-131.8,-59.76,0.2,-245.6,-183.14,-130.6,-159.2,-117.25,-99.4,-18.8,-42.96,27.2,-85.0,-36.5,-6.2,-117.8,-39.73,-43.6,-67.8,-68.8,-42.6,-23.0,-45.54,-32.2,-38.4,-34.56,-15.6,-59.2,-51.68,-34.6,-43.0,-38.44,-34.8,-30.2,-54.59,-14.4,-58.8,-41.67,-34.4,-79.2,-37.47,-3.8,-58.6,-36.82,-0.4,-3.2,-40.05
1755105935.396399,0.2562551200389862,0.19156038761138916,0.042456984519958496,87.08442920915036,76.68637313425256,-4.370469970287746,0.5570554506797936,0.4287570836922842,-0.448733272093863,0.5518106475362572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.8,86.2,-155.36,18.4,329.0,-546.52,-231.4,123.8,-199.29,-120.6,16.4,-21.96,223.0,-66.4,-176.68,2.0,-155.4,-755.82,-305.4,-39.4,-250.33,-81.2,17.4,-67.51,73.2,-132.2,-60.08,0.4,-245.2,-182.5,-130.6,-159.4,-117.57,-99.0,-18.4,-41.99,27.6,-84.8,-37.15,-6.2,-117.8,-40.38,-43.2,-67.8,-69.12,-42.2,-22.6,-45.54,-31.8,-38.6,-34.88,-15.4,-59.4,-51.36,-34.8,-42.6,-38.11,-35.2,-30.6,-55.23,-13.8,-58.0,-41.99,-34.4,-79.2,-38.11,-3.8,-58.2,-36.18,-0.6,-3.4,-40.38
1755105950.5797832,0.25629860162734985,0.1918015480041504,0.042514026165008545,87.1605459619581,76.67371594284562,-4.200232203802267,0.5568296430728089,0.42922211531359555,-0.44814040464386407,0.5521587434285223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.2,86.2,-155.36,18.0,328.6,-546.19,-230.4,123.6,-199.61,-120.4,16.0,-21.64,223.8,-67.0,-177.33,2.4,-155.8,-755.5,-305.0,-39.4,-250.0,-81.4,17.0,-67.51,73.2,-131.8,-60.08,0.0,-245.6,-183.14,-130.2,-159.0,-117.9,-99.0,-19.0,-42.96,27.6,-84.8,-37.15,-6.2,-116.8,-40.38,-43.2,-68.2,-68.48,-42.6,-22.6,-44.57,-32.0,-39.0,-34.88,-15.4,-59.2,-51.68,-34.6,-42.8,-38.76,-35.0,-30.0,-54.91,-14.2,-58.6,-42.31,-33.2,-79.0,-37.79,-3.8,-58.6,-36.18,-0.4,-3.4,-40.05
1755105966.6185577,0.1614110767841339,0.19103729724884033,-0.09772151708602905,90.44581951542636,52.54562652112356,-1.2155897461975798,0.6397936983142758,0.3050080773876387,-0.3208952828630419,0.6282199523188026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.6,86.0,-155.36,18.0,328.4,-545.87,-231.0,123.8,-198.97,-120.2,16.2,-21.96,223.6,-66.6,-177.33,2.6,-155.8,-755.82,-305.2,-39.6,-250.0,-81.4,17.2,-67.51,74.0,-132.4,-60.72,0.4,-245.6,-183.14,-130.0,-159.6,-117.25,-99.0,-18.6,-41.67,27.6,-85.2,-37.15,-6.4,-117.6,-40.05,-43.2,-68.0,-68.8,-42.6,-22.8,-45.22,-31.8,-38.6,-34.24,-15.4,-59.4,-51.36,-35.0,-43.0,-38.44,-35.0,-30.2,-55.23,-14.0,-58.4,-42.64,-34.4,-79.0,-38.44,-3.6,-58.6,-36.18,-0.2,-3.2,-39.73
1755105982.040542,0.16144174337387085,0.1908360719680786,-0.09786945581436157,90.50145603369131,52.537216087074206,-1.1273763338169471,0.6398863621982748,0.3052983140104118,-0.3205133219373364,0.6281795343924902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,85.6,-154.72,18.0,329.0,-546.19,-230.6,123.4,-199.94,-120.4,16.0,-21.96,228.6,-60.6,-192.51,-18.6,-131.6,-788.12,-311.6,45.0,-243.87,-81.8,70.6,-73.97,177.4,-34.2,-101.1,206.0,-77.8,-675.07,-307.4,-65.0,-435.4,-170.4,9.2,-64.6,115.0,-107.4,-68.8,83.8,-273.8,-248.39,-155.6,-189.2,-200.91,-104.0,-45.6,-57.82,-0.4,-68.2,-35.85,2.0,-137.2,-74.61,-62.2,-109.6,-54.26,-60.0,-53.4,-54.26,-4.4,-74.4,-37.79,-28.8,-107.2,-35.53,-10.0,-85.2,-33.92,-10.6,-17.6,-35.53
1755105994.6472664,0.16138285398483276,0.19087982177734375,-0.09783810377120972,90.54124210081714,52.54016433980069,-1.1003154762192686,0.6400244431401444,0.3053545041936683,-0.3204873233603501,0.6280248476793563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,191.6,-176.04,-126.4,280.4,-222.22,-120.4,69.0,-62.66,-75.2,8.0,-16.8,302.8,77.4,-487.73,-307.0,126.6,-609.5,-214.2,55.8,-99.16,-37.2,32.8,-57.17,171.8,-244.2,-273.9,-171.2,-253.2,-347.55,-153.2,-88.2,-95.93,-86.4,2.8,-38.11,49.0,-159.6,-72.68,-49.4,-171.0,-75.58,-68.8,-60.0,-69.12,-44.6,-12.6,-45.22,-29.6,-66.2,-34.24,-27.8,-79.8,-52.33,-45.0,-46.6,-37.79,-38.4,-28.0,-54.59,-14.4,-68.4,-39.41,-37.8,-87.0,-34.88,-8.4,-61.6,-34.56,-2.2,-3.2,-38.76
1755106011.8786087,0.1614496260881424,0.1908174753189087,-0.09785860776901245,90.54348955119652,52.54615272749276,-1.0750471905610206,0.6399532506240874,0.3055224569154584,-0.3203879717084408,0.6280663756438659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,191.8,-175.71,-126.6,280.6,-223.19,-120.6,69.4,-62.66,-75.6,7.8,-16.8,304.4,77.6,-490.31,-309.6,127.0,-612.73,-215.2,55.8,-98.52,-38.0,32.4,-57.17,171.6,-244.4,-274.87,-171.0,-253.4,-352.07,-154.8,-86.4,-95.93,-86.4,3.2,-38.76,49.8,-162.0,-74.29,-50.8,-173.2,-76.87,-70.0,-60.0,-69.44,-44.8,-12.6,-45.22,-29.8,-66.8,-34.88,-28.4,-81.0,-52.97,-45.6,-47.2,-37.15,-38.4,-28.2,-54.26,-14.6,-68.8,-39.08,-38.0,-87.6,-36.18,-8.2,-61.8,-35.53,-2.4,-3.2,-39.41
1755106025.244046,0.16134008765220642,0.19051861763000488,-0.09965664148330688,90.39654300838127,52.88300658206358,-1.1188445393023607,0.6383563366668166,0.30755375314041333,-0.32209613642875595,0.6278263170289629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4,189.6,-133.72,-49.0,95.0,-48.45,-16.4,11.4,-42.31,-37.4,2.0,-25.19,-31.6,14.8,-27.13,-12.6,53.2,-42.31,-33.4,56.0,-33.59,13.2,49.8,-59.43,-20.8,11.6,-13.57,7.2,71.4,-25.19,-9.2,53.4,-55.56,-62.2,68.4,-40.05,44.6,14.6,-31.65,71.8,117.6,-68.48,-21.2,218.8,-158.59,-103.2,109.2,-72.03,54.0,13.8,-40.7,237.8,101.6,-256.14,-84.4,264.0,-569.77,-228.0,70.2,-175.71,82.4,-64.0,-45.54,234.2,-163.0,-265.18,-50.4,-268.8,-666.67,-226.4,-80.4,-171.51
1755106039.5962002,0.205625981092453,0.19165539741516113,-0.14761579036712646,-90.31868203773516,83.14966539913218,177.9958307643976,-0.47713294378446536,-0.5221837664806318,0.5356544854591903,-0.4612402327384438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.4,-24.0,-31.98,-35.8,47.0,-47.48,-15.6,12.2,-42.64,-37.2,1.8,-24.55,-31.0,14.4,-26.81,-11.8,53.2,-43.28,-33.6,56.6,-34.56,13.0,49.8,-59.11,-21.0,12.0,-12.6,7.6,71.8,-24.87,-8.8,53.0,-55.23,-61.8,68.2,-40.38,44.4,14.2,-31.65,71.8,117.4,-68.8,-20.6,218.8,-158.27,-103.6,109.6,-71.71,54.0,14.0,-41.02,237.8,101.4,-256.14,-84.4,263.8,-569.45,-228.0,70.6,-175.07,82.0,-64.2,-44.9,234.8,-163.0,-265.18,-50.2,-268.8,-667.0,-226.0,-80.2,-171.84
1755106055.0309272,0.20444506406784058,0.19196641445159912,-0.14661753177642822,-90.55013165384207,84.20202061799122,177.78215662876877,-0.48190486338178556,-0.5179311797889876,0.5312438621652905,-0.4661490733256831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.2,-24.6,-31.98,-35.8,46.8,-47.48,-16.0,12.4,-42.64,-37.4,1.8,-24.55,-31.6,14.8,-27.13,-12.4,53.4,-42.64,-33.6,56.0,-33.59,13.0,49.8,-59.11,-21.2,11.2,-12.27,7.6,71.4,-25.84,-9.0,53.4,-55.23,-62.2,68.6,-40.05,44.6,14.4,-31.98,71.2,117.6,-69.12,-21.2,218.8,-158.59,-104.0,110.2,-72.03,54.4,14.0,-41.34,237.6,101.8,-256.14,-84.0,264.2,-570.1,-227.8,70.2,-175.71,81.8,-64.6,-45.87,234.4,-163.2,-265.18,-50.6,-268.4,-666.67,-226.2,-80.6,-172.16
1755106070.407398,0.0945989117026329,0.19469356536865234,-0.16171622276306152,-89.08580935892375,77.89633776491708,178.6298787228478,-0.45452172565373167,-0.5401270964246085,0.5595294995137063,-0.43428035169144247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.4,-24.6,-31.65,-36.2,47.0,-47.8,-15.4,12.6,-42.64,-37.2,2.2,-24.55,-31.6,14.6,-26.49,-12.0,53.6,-42.64,-33.6,56.4,-33.27,13.4,49.6,-59.43,-21.2,11.8,-13.57,7.4,71.8,-24.87,-9.0,53.4,-55.23,-62.0,68.4,-39.73,44.8,14.6,-31.98,72.0,118.0,-68.15,-20.6,218.8,-157.95,-103.8,110.2,-71.71,53.4,14.2,-40.7,237.8,102.0,-256.14,-84.4,263.8,-570.1,-228.0,70.2,-175.39,81.8,-64.6,-45.22,234.4,-162.4,-265.18,-50.6,-268.6,-667.0,-226.2,-80.4,-171.51
1755106086.2480147,0.09455829858779907,0.1947014331817627,-0.1616547703742981,-89.27252113221365,77.91105828610179,178.50817198863763,-0.4544582563393145,-0.5404980858562612,0.5590538619578467,-0.4344977032028616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.8,-24.6,-31.33,-36.0,46.8,-47.48,-15.6,12.8,-42.64,-37.2,2.2,-24.87,-31.6,14.8,-27.13,-12.0,53.4,-42.64,-33.6,56.2,-34.24,13.2,49.8,-59.43,-20.6,11.4,-12.6,7.4,71.6,-25.52,-8.8,53.4,-55.23,-62.0,68.6,-39.73,44.2,14.6,-31.98,71.6,118.0,-67.83,-20.6,218.8,-158.27,-103.6,109.8,-72.35,54.0,14.0,-41.02,237.4,101.4,-255.82,-84.6,264.0,-570.42,-228.0,70.0,-175.71,81.8,-64.4,-45.87,234.8,-162.8,-265.18,-50.6,-268.4,-667.32,-226.6,-80.6,-172.48
1755106101.614729,0.09465135633945465,0.19482851028442383,-0.16168451309204102,-89.3360736794896,77.92893690748437,178.4848033758503,-0.45441286337983067,-0.5406453369706671,0.5587740272521233,-0.4347219345742402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.6,-24.4,-31.98,-35.8,47.2,-47.48,-15.6,12.0,-42.96,-37.0,1.6,-24.23,-32.0,14.6,-26.49,-12.4,53.6,-42.64,-33.6,56.4,-34.56,13.4,49.8,-59.43,-20.8,11.4,-12.27,7.6,71.4,-25.52,-8.6,53.4,-55.23,-61.8,68.4,-39.41,44.6,14.6,-32.3,71.2,117.8,-69.12,-21.0,219.2,-158.27,-103.4,109.8,-72.35,54.0,14.0,-41.02,238.0,101.6,-255.82,-84.8,264.2,-570.42,-228.0,70.0,-175.71,82.2,-64.8,-45.54,235.0,-163.8,-265.51,-50.2,-269.4,-668.29,-226.6,-80.8,-171.84
1755106117.7426074,0.0946926698088646,0.19477367401123047,-0.16167831420898438,-89.52458080166176,77.92298461521298,178.34147412490668,-0.4543457883092353,-0.5410193106626916,0.5584509087957628,-0.4347419942903972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.6,-24.8,-31.98,-36.0,47.2,-47.8,-15.4,12.0,-43.28,-37.0,1.8,-24.87,-31.2,14.8,-26.81,-12.2,53.2,-42.31,-33.2,55.8,-32.95,13.8,50.0,-59.43,-20.8,12.0,-12.6,7.6,71.0,-25.84,-9.0,53.4,-55.23,-62.0,68.8,-40.05,44.6,14.0,-31.98,72.0,117.8,-68.15,-20.8,218.8,-157.95,-103.4,109.8,-71.71,54.4,13.8,-41.02,238.0,102.0,-256.46,-84.8,264.4,-570.1,-228.4,70.2,-175.71,82.0,-64.6,-45.54,235.0,-162.8,-264.86,-50.4,-269.2,-667.32,-226.8,-80.6,-172.16
1755106132.712333,0.10669982433319092,0.19398903846740723,-0.07236683368682861,-90.38095263453813,67.44653979511311,177.87051474021612,-0.4021631693675504,-0.5827004932149016,0.5933804353997079,-0.3829158929204141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.4,-24.6,-31.98,-35.8,46.6,-47.16,-15.4,12.6,-42.64,-36.8,1.8,-24.55,-32.0,14.6,-26.81,-12.0,53.2,-42.64,-33.8,56.2,-34.24,13.6,49.8,-59.76,-21.0,11.0,-12.92,7.4,71.8,-24.87,-8.6,53.8,-55.56,-61.8,68.6,-39.41,44.6,14.4,-32.3,72.0,117.6,-68.15,-20.6,219.0,-158.59,-103.4,109.4,-72.03,53.6,13.6,-40.38,238.0,101.8,-256.79,-84.4,264.2,-570.42,-228.4,70.2,-175.71,82.0,-64.8,-45.54,234.6,-163.0,-265.18,-50.6,-269.4,-667.96,-226.6,-80.4,-171.84
1755106147.0926704,0.10668044537305832,0.19289183616638184,-0.07294046878814697,-90.0872366012715,67.39667627446416,178.21770782184024,-0.40112755831140917,-0.582571297949581,0.5938788967877182,-0.383425641096764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.4,-24.6,-31.33,-35.8,46.8,-47.48,-15.4,12.4,-42.96,-36.8,1.8,-25.19,-31.8,15.0,-26.81,-12.0,53.0,-42.31,-33.8,56.2,-33.92,13.2,49.6,-59.43,-20.8,11.8,-12.92,7.4,71.0,-25.52,-9.2,53.4,-55.56,-62.4,68.6,-39.41,44.4,14.4,-32.3,71.8,117.8,-68.8,-20.6,218.8,-158.59,-103.4,109.8,-71.71,53.8,14.0,-40.7,238.4,101.8,-256.14,-84.2,264.6,-570.74,-228.4,70.0,-175.71,82.2,-64.4,-45.54,234.8,-163.2,-264.54,-50.4,-269.2,-667.96,-226.4,-80.8,-171.84
1755106162.8519702,0.10663587599992752,0.19296634197235107,-0.07291126251220703,-90.03287096081554,67.40236975297461,178.32809624867193,-0.40077721996748494,-0.5826558750271431,0.5937667068586523,-0.38383700487556993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.8,-24.2,-32.3,-36.0,46.8,-46.84,-15.2,11.8,-42.64,-37.2,2.0,-24.23,-32.0,14.6,-26.81,-11.8,53.2,-42.31,-33.8,56.2,-33.27,13.6,50.0,-60.08,-21.0,11.4,-12.92,7.6,72.0,-25.84,-9.2,53.8,-54.91,-62.6,68.4,-39.08,44.6,14.6,-32.62,71.8,117.6,-69.12,-20.8,218.8,-158.92,-103.6,109.8,-71.38,54.2,14.0,-40.7,238.2,102.0,-255.82,-84.4,264.4,-570.74,-228.4,70.2,-175.71,82.0,-64.6,-45.22,234.8,-162.8,-265.51,-50.6,-269.0,-667.32,-226.4,-80.8,-172.16
1755106178.4763212,0.10248658806085587,0.19274842739105225,0.022021174430847168,-88.48528586286696,62.01258241767445,179.8013147651737,-0.370072636170574,-0.5973641205428343,0.6146490900710782,-0.3583417873193444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.8,-24.2,-31.98,-36.0,47.0,-47.48,-15.4,12.0,-42.31,-37.2,2.2,-24.23,-31.4,15.2,-26.49,-12.2,53.0,-42.64,-34.0,56.6,-33.92,13.6,49.8,-59.76,-20.8,11.4,-12.6,7.6,71.8,-25.52,-9.2,53.6,-54.91,-61.8,68.8,-39.41,44.4,14.0,-32.3,72.4,117.4,-68.8,-20.6,219.2,-158.59,-103.4,109.8,-71.71,53.8,13.8,-41.02,238.4,102.0,-255.82,-84.8,264.4,-570.74,-228.2,70.2,-175.39,82.2,-64.6,-44.9,234.8,-163.0,-265.18,-50.2,-269.0,-667.64,-226.4,-80.6,-171.51
1755106191.8970792,0.10241441428661346,0.19277775287628174,0.022114694118499756,-88.44587366929403,61.97927360937379,179.7320737882077,-0.3703782967608676,-0.5970337057233539,0.6151777165678551,-0.35766885766010065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.8,-24.6,-31.65,-36.0,46.8,-47.48,-15.2,12.0,-43.28,-37.4,2.4,-24.87,-31.6,15.0,-26.49,-11.8,53.0,-41.99,-34.2,56.4,-33.92,13.6,49.8,-59.76,-20.8,11.4,-12.27,7.2,71.2,-25.84,-9.2,53.6,-54.91,-61.8,68.6,-39.73,45.0,14.0,-32.3,71.8,117.6,-68.8,-20.6,219.2,-158.59,-103.4,109.8,-71.71,54.0,14.0,-41.02,238.2,101.4,-256.14,-84.2,264.2,-569.77,-228.4,70.2,-175.39,81.8,-64.4,-45.87,234.8,-163.2,-265.51,-50.2,-268.8,-668.61,-226.6,-80.6,-171.84
1755106205.7456725,0.10942970216274261,0.19267010688781738,0.06006830930709839,-88.1185810908548,64.91288971573785,179.85564452184488,-0.38639256427704716,-0.5862940059561266,0.6068413924112324,-0.3724293350263101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.6,-24.4,-31.65,-35.8,46.6,-47.16,-15.4,11.8,-41.99,-37.2,2.0,-24.87,-31.2,15.2,-27.13,-12.0,53.4,-42.96,-33.8,55.8,-33.92,13.4,50.2,-59.11,-20.8,12.0,-12.6,7.6,71.6,-25.52,-8.6,53.6,-54.91,-62.4,68.6,-40.38,44.6,14.6,-32.62,71.6,117.4,-68.8,-20.6,218.4,-158.59,-104.0,109.4,-71.71,54.0,14.0,-40.38,237.8,101.2,-256.46,-84.4,264.2,-570.42,-228.4,70.4,-175.39,82.0,-64.6,-44.9,234.8,-163.0,-265.51,-50.6,-269.2,-667.64,-226.4,-80.8,-171.51
1755106220.8106327,0.10939227044582367,0.19264650344848633,0.060021400451660156,-88.15193661588566,64.90046739637911,179.83813570485856,-0.38630809800290594,-0.5864521599148707,0.6067693266300738,-0.37238540247943575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,-5.6,-25.19,38.0,121.2,-64.92,0.8,177.8,-103.36,-104.0,108.6,-46.84,26.4,20.0,-24.55,166.4,138.6,-156.01,38.8,322.2,-482.24,-189.0,198.8,-240.64,32.4,-20.8,-15.18,219.4,-37.0,-157.95,103.2,-182.6,-733.21,-326.2,-50.0,-296.51,43.0,-46.2,-31.98,108.2,-116.0,-76.55,28.8,-257.0,-255.82,-141.2,-155.6,-135.66,-18.0,-31.8,-33.27,21.2,-83.2,-55.23,-15.0,-117.8,-58.46,-57.4,-92.4,-62.66,-6.4,-59.4,-40.38,-22.0,-91.6,-35.53,3.0,-85.4,-34.24,-6.8,-30.4,-35.21
