timestamp,patch1_area_id,patch2_area_id,patch1_inference_enabled,patch2_inference_enabled,tracker1_pos_x,tracker1_pos_y,tracker1_pos_z,tracker1_rot_roll,tracker1_rot_pitch,tracker1_rot_yaw,tracker1_rot_quat_x,tracker1_rot_quat_y,tracker1_rot_quat_z,tracker1_rot_quat_w,tracker2_pos_x,tracker2_pos_y,tracker2_pos_z,tracker2_rot_roll,tracker2_rot_pitch,tracker2_rot_yaw,tracker2_rot_quat_x,tracker2_rot_quat_y,tracker2_rot_quat_z,tracker2_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1754655138.9855623,1.0,2.0,1.0,1.0,0.15066373348236084,1.013716697692871,0.11625249683856964,90.9414875059445,-87.14117524166718,-1.3309606517495718,0.5108603263196763,-0.4893172651065288,0.48542519395866607,0.5137631593912555,-0.011164367198944092,1.020094871520996,0.113039031624794,-89.40782512427265,-34.59859958958407,179.6667301699946,0.20939710999496672,-0.6722344238299164,0.6779889295517925,0.21115082573426092,-92.0,-76.8,687.02,121.6,35.2,120.48,29.0,0.6,-48.45,-48.6,36.6,-47.8,-107.8,93.2,255.49,96.8,79.6,38.11,7.8,30.6,-63.95,29.0,38.2,-85.92,-145.0,-61.8,221.58,90.0,38.8,59.11,31.6,-1.2,-75.58,-67.0,47.2,-58.14,-134.0,-0.6,546.19,145.8,46.4,125.0,5.8,46.6,-71.06,-56.0,47.2,-65.57,-155.8,272.0,237.08,44.4,162.4,-2.26,-30.0,56.8,-43.93,-87.4,4.4,-60.4,-92.2,162.0,-20.35,-39.2,92.0,-37.79,-21.0,45.6,-69.77,-38.2,53.2,-61.69
1754655147.970002,1.0,3.0,1.0,1.0,0.1506892442703247,1.013917326927185,0.11628852784633636,89.23837311236572,-87.14117196181287,0.3322504876439411,0.510321147418801,-0.4891224161958005,0.48561501475955693,0.5143048653598671,-0.16478276252746582,1.0154370069503784,0.12204466760158539,-88.57785984136369,-9.884132201056113,179.11375503154198,0.05628524269040288,-0.6961371174989893,0.7126798288712917,0.06566917746338036,-92.4,-77.2,687.34,121.4,35.2,120.16,28.8,1.0,-48.45,-49.2,36.4,-48.77,-107.4,93.2,255.82,96.8,79.0,38.44,8.2,30.6,-63.63,28.2,38.6,-86.89,-145.0,-61.6,221.9,90.2,39.4,59.43,30.8,-0.8,-75.91,-67.6,46.8,-57.82,-134.0,-1.0,545.22,145.6,46.8,125.65,5.0,47.0,-71.06,-56.6,47.4,-66.22,-155.6,271.6,237.41,43.4,162.4,-2.26,-31.0,57.2,-44.25,-87.8,4.8,-60.4,-92.2,164.0,0.97,-7.0,57.4,39.73,-5.0,1.8,-66.22,-35.6,40.8,-62.34
1754655149.1372855,1.0,3.0,1.0,1.0,0.15056538581848145,1.0138368606567383,0.11631523072719574,89.54943755633239,-87.14015671392443,0.02887775766794469,0.5104264726035156,-0.48915086430206867,0.48557681602827324,0.5142093663313381,-0.16689062118530273,1.018803596496582,0.12241494655609131,-88.60899773387295,-9.886392342250774,179.188908407311,0.056738133177969996,-0.6962926056683028,0.7125322590811554,0.06523087364267172,-90.4,-37.8,687.67,109.8,63.2,123.06,16.4,12.0,-41.99,-56.2,41.0,-44.57,-105.8,135.0,237.08,64.4,120.6,32.3,-15.4,49.4,-57.49,17.0,43.6,-80.43,-138.0,193.0,36.82,-10.6,139.2,-10.66,-17.4,17.4,-75.58,-84.0,49.2,-51.36,-76.0,24.0,-56.53,-53.8,33.0,-50.07,-60.4,38.2,-75.91,-74.4,42.0,-61.69,-137.0,-64.8,-33.59,-67.2,5.0,-90.12,-67.8,16.0,-49.1,-98.0,-7.2,-59.11,-88.4,-197.6,112.4,16.8,-75.6,-10.66,-5.6,0.4,-70.09,-35.6,40.2,-62.02
1754655154.2130406,1.0,3.0,1.0,1.0,0.15055125951766968,1.0138676166534424,0.11630819737911224,90.06869185456866,-87.14105164955963,-0.5127524310780887,0.5104401276487042,-0.48936761942783746,0.48536735627720495,0.5141872467247396,-0.16484051942825317,1.015514612197876,0.12202158570289612,-88.66604384347994,-9.877086924637075,179.3034975384574,0.05734435553814188,-0.6965946946687703,0.7122557948857706,0.0644903793167884,-90.4,-38.0,687.02,109.6,63.2,123.71,17.2,12.0,-42.64,-55.6,41.0,-44.25,-106.0,134.6,236.76,64.4,121.2,31.98,-15.8,49.2,-57.17,17.4,43.6,-79.46,-137.8,193.0,36.82,-10.6,138.8,-10.66,-17.0,17.4,-75.91,-84.0,49.4,-51.03,-76.2,24.4,-56.2,-53.4,32.6,-49.74,-60.6,38.0,-75.26,-74.4,42.2,-61.05,-136.6,-64.6,-33.59,-67.4,5.4,-89.79,-67.8,16.2,-48.77,-98.2,-6.8,-59.43,-88.6,-197.8,112.73,17.2,-75.4,-10.34,-5.4,0.8,-70.09,-35.8,40.6,-62.99
1754655159.2850683,1.0,3.0,1.0,1.0,0.1505601406097412,1.01400887966156,0.11630888283252716,89.63183417328378,-87.16668451424088,-0.10274751785547172,0.5101216989983952,-0.489506835173383,0.4854561397933208,0.5142869399058708,-0.16483598947525024,1.0153545141220093,0.12209577858448029,-88.65003197111518,-9.866921062803526,179.25572792321674,0.056999757012167224,-0.6965239704999873,0.7123320314746056,0.0647176529510892,-90.6,-38.0,686.7,109.6,63.2,123.71,17.2,12.4,-42.64,-55.8,40.8,-43.93,-106.0,134.8,237.08,64.2,121.2,31.98,-15.6,49.2,-57.17,17.0,43.6,-79.78,-138.0,193.0,37.15,-10.8,138.8,-10.34,-17.4,17.4,-76.55,-84.2,49.2,-51.03,-76.2,24.4,-55.88,-54.0,32.4,-49.74,-60.2,37.8,-75.58,-74.6,42.0,-61.37,-136.8,-65.2,-33.92,-67.8,4.8,-89.79,-67.8,16.2,-48.77,-98.2,-6.6,-59.11,-89.0,-197.8,112.73,17.0,-75.6,-9.69,-5.6,0.4,-70.41,-35.8,40.8,-62.66
1754655164.371919,1.0,3.0,1.0,1.0,0.150546133518219,1.0138019323349,0.11625052988529205,90.21258914106252,-87.13253010402774,-0.657281262502119,0.5105050790272299,-0.48936414852111276,0.485295020927368,0.5141943616687839,-0.16512340307235718,1.0155739784240723,0.12205462157726288,-88.61659874345143,-9.897456508651644,179.21530825701657,0.05696310116428784,-0.6963214247445806,0.7124946585411074,0.0651376421083396,-91.0,-38.0,687.02,109.0,63.0,124.03,16.8,12.0,-41.67,-55.8,41.2,-44.25,-105.8,134.8,237.41,64.0,121.0,32.3,-15.2,49.8,-56.53,17.2,43.8,-79.14,-137.8,193.2,36.18,-10.8,139.0,-10.34,-17.6,17.0,-76.55,-84.0,49.0,-51.36,-76.2,24.2,-56.2,-53.6,32.8,-49.74,-60.0,38.0,-75.26,-74.8,41.6,-61.37,-136.6,-65.2,-33.92,-67.0,5.6,-90.12,-68.0,16.4,-48.45,-98.0,-6.6,-58.79,-88.6,-197.6,112.73,16.8,-75.4,-9.69,-5.2,0.4,-70.41,-36.0,40.2,-62.02
1754655169.4440532,1.0,3.0,1.0,1.0,0.15043509006500244,1.0138834714889526,0.11634232103824615,88.99920320646767,-87.15289808113967,0.5574838232635592,0.5101598084884477,-0.4891861534331975,0.48565680932522837,0.5143648315982234,-0.16497647762298584,1.0155526399612427,0.12210707366466522,-88.57209671740185,-9.883377957896824,179.19445186206042,0.056774038267928144,-0.6960618485636565,0.7127613476236809,0.06515983048574117,-90.8,-38.4,686.7,109.4,63.0,123.71,17.2,11.8,-41.34,-55.6,40.6,-43.93,-106.2,134.8,237.08,64.4,120.8,32.3,-15.4,49.4,-56.85,17.2,44.0,-79.46,-138.0,192.8,36.82,-10.6,138.6,-10.01,-17.8,17.6,-75.58,-84.4,49.0,-51.68,-76.2,24.0,-56.53,-53.4,32.4,-49.74,-60.4,38.0,-75.58,-74.4,42.0,-61.05,-137.0,-65.0,-33.27,-67.4,5.2,-90.76,-67.8,15.8,-48.45,-98.0,-6.8,-59.43,-88.6,-197.4,113.7,17.0,-74.8,-9.69,-5.6,0.6,-70.74,-35.6,40.8,-62.34
1754655174.5183582,1.0,3.0,1.0,1.0,0.15066778659820557,1.0139213800430298,0.11625127494335175,89.01850937644724,-87.16839255420678,0.5038444574025497,0.5099524373692734,-0.48941323563382316,0.48556682659797046,0.5144394065184449,-0.1650451421737671,1.0157374143600464,0.12206918001174927,-88.6235901438282,-9.896388351971044,179.1774473436466,0.056722398024898944,-0.6963842053020018,0.7124312387114197,0.06537003428523755,-90.8,-38.2,687.34,109.2,63.2,123.39,16.8,11.6,-42.31,-55.8,41.0,-43.61,-105.8,134.4,237.08,64.0,121.4,32.3,-16.0,50.0,-56.85,17.0,43.6,-79.46,-138.4,192.6,36.82,-10.4,138.6,-10.66,-17.8,17.2,-75.91,-83.8,49.4,-51.36,-76.2,24.6,-56.2,-53.4,32.6,-49.74,-60.6,37.8,-75.58,-74.4,42.4,-61.05,-136.8,-64.8,-33.92,-67.4,5.0,-90.12,-67.8,16.0,-48.13,-98.6,-7.4,-59.11,-88.4,-198.2,113.05,17.2,-75.6,-10.34,-5.4,0.4,-70.74,-35.8,40.8,-62.99
1754655179.6051095,1.0,3.0,1.0,1.0,0.1505364179611206,1.0139209032058716,0.11631126701831818,89.28306425762838,-87.17008247743088,0.24156277645607407,0.5100126844995764,-0.48946715969284454,0.4855268521056702,0.5143660876622149,-0.16518741846084595,1.0158262252807617,0.12210866808891296,-88.55696007034273,-9.88014206216645,179.17639699813023,0.056652834560568015,-0.6959781843517548,0.712844888317356,0.06524502008656899,-90.8,-38.2,686.7,109.0,63.2,124.03,16.4,12.0,-41.67,-55.4,41.0,-43.93,-106.4,135.0,236.76,64.4,120.8,32.3,-15.6,49.4,-56.85,17.2,44.0,-79.78,-137.8,192.4,36.5,-10.6,139.2,-10.66,-17.4,17.8,-76.23,-84.0,49.0,-50.71,-76.6,24.4,-56.2,-53.6,33.0,-50.07,-60.2,38.2,-75.26,-74.4,41.8,-60.72,-136.4,-65.4,-33.92,-67.6,5.4,-90.44,-67.8,16.4,-48.13,-97.8,-7.0,-59.43,-88.8,-198.0,113.05,17.0,-75.4,-10.34,-5.6,0.4,-70.74,-36.0,40.4,-62.99
1754655184.6719453,1.0,3.0,1.0,1.0,0.15053677558898926,1.0138227939605713,0.1163022369146347,89.27591457423203,-87.16342024587067,0.2658728396418715,0.5101124963391392,-0.48935923922493324,0.48557591827064844,0.5143234868275323,-0.16512858867645264,1.0157822370529175,0.12209826707839966,-88.58444604544191,-9.893556314896005,179.16104214337048,0.05662742737780524,-0.6961502772658649,0.7126613692493068,0.0654354649915101,-90.8,-38.0,686.7,109.2,63.4,123.71,16.6,12.2,-42.31,-55.8,41.4,-44.25,-105.8,135.0,237.08,64.2,121.0,31.98,-15.8,49.2,-56.53,16.8,43.8,-80.1,-138.0,193.0,36.18,-10.4,139.0,-10.98,-17.4,17.4,-74.94,-84.0,49.4,-51.68,-76.4,23.8,-56.2,-53.6,32.6,-49.74,-60.2,37.8,-75.58,-74.6,42.0,-61.05,-136.6,-64.6,-33.92,-67.0,5.0,-89.47,-68.0,16.4,-49.1,-98.4,-6.8,-58.79,-88.8,-198.0,112.08,17.0,-75.6,-9.69,-5.6,0.2,-71.06,-35.6,40.6,-63.31
1754655196.0932043,1.0,4.0,1.0,1.0,0.15026211738586426,1.0140995979309082,0.11629410088062286,87.10645770274178,-87.14149228229157,2.399738439407459,0.5095680897964484,-0.4889596455843295,0.48580382747853434,0.5150274778419607,0.14871513843536377,1.0130096673965454,0.0019695907831192017,-88.8014045997502,-54.53247348953493,178.92323645130787,0.32145606615670796,-0.6249777869777642,0.6320381205878491,0.32649112373616856,-90.8,-38.2,687.34,108.8,63.6,124.03,17.2,11.8,-41.67,-55.6,41.0,-43.61,-105.6,134.8,237.73,64.2,121.0,31.98,-15.6,49.8,-57.17,16.8,43.8,-80.1,-138.0,193.0,36.5,-10.4,139.0,-10.34,-17.2,17.4,-75.58,-84.0,49.4,-51.36,-76.4,24.0,-55.56,-53.6,33.0,-50.07,-60.2,38.0,-75.58,-74.2,41.8,-61.05,-137.0,-65.0,-33.92,-67.2,5.2,-90.44,-67.6,16.2,-47.8,-97.8,-7.2,-59.43,-88.4,-198.2,112.73,17.0,-75.0,-10.66,-5.8,0.8,-71.06,-36.4,40.4,-62.66
1754655196.0932043,1.0,4.0,1.0,1.0,0.15025341510772705,1.0140516757965088,0.11626966297626495,87.0230905648051,-87.13678858809396,2.4833545936331913,0.5095691926550259,-0.4889193241540451,0.48580386914593654,0.5150646564398526,0.14871585369110107,1.0130107402801514,0.001969173550605774,-88.80148615480941,-54.532461986676445,178.9232948202859,0.32145608045024676,-0.6249781110439191,0.6320378882316815,0.32649096453146975,-90.6,-38.6,686.38,109.6,63.0,123.39,17.4,11.8,-41.99,-55.4,40.8,-43.93,-106.2,134.8,237.08,63.8,121.2,32.62,-15.8,49.2,-57.17,17.4,43.6,-80.43,-138.0,191.6,36.18,-10.4,138.2,-10.34,-17.6,16.8,-75.91,-84.0,48.8,-51.68,-76.4,21.0,-50.71,-45.4,15.6,-15.5,-35.0,29.4,-15.83,-46.6,73.8,-36.82,-143.2,34.8,-47.16,-102.2,74.2,-90.76,-89.0,51.8,-43.61,-103.8,12.2,-57.49,-93.4,41.2,-53.3,-87.4,24.4,-48.45,-50.8,29.0,-65.25,-50.2,53.4,-58.14
1754655199.9139054,1.0,4.0,1.0,1.0,0.15037304162979126,1.0141125917434692,0.11621756851673126,89.286522084197,-87.13995318202186,0.18748387612816025,0.5099242705022065,-0.4895574383262674,0.4851652005465712,0.5147089652284347,0.14404994249343872,1.015663981437683,0.0029648393392562866,-88.25135652990407,-55.19551967040121,178.24228290352053,0.32303245273094194,-0.6220461577753899,0.631120548073791,0.3322580142215534,-177.4,-38.0,702.85,-133.0,74.8,384.05,131.2,8.4,491.93,116.0,40.2,31.33,-145.4,148.8,275.84,-77.2,235.0,153.75,53.0,272.2,156.01,139.6,115.8,-55.23,-171.6,250.2,47.8,-49.8,228.4,9.04,-0.8,129.0,-50.39,-44.8,106.8,-51.03,-90.2,79.6,-53.3,-75.0,93.0,-45.54,-64.4,92.6,-72.35,-66.6,75.8,-64.28,-144.0,39.2,-45.54,-101.0,77.8,-90.12,-87.4,52.4,-43.61,-103.4,12.2,-58.14,-93.6,41.0,-53.94,-87.4,24.4,-48.13,-51.2,29.2,-65.25,-50.2,53.6,-57.49
1754655204.980839,1.0,4.0,1.0,1.0,0.1504826545715332,1.0139888525009155,0.11631099879741669,88.45184843445435,-87.13025838290315,1.0717739487177549,0.5099918888265342,-0.48911334695835085,0.48553024760468566,0.514719947247864,0.14350241422653198,1.016002893447876,0.003243669867515564,-88.05012185052071,-55.16173091245451,178.03246849637398,0.3222884440059011,-0.6216200009595232,0.6317048857230106,0.3326673080788687,-178.2,-38.2,702.53,-133.2,74.6,385.02,132.8,8.0,490.64,115.4,40.6,30.36,-145.8,148.8,275.84,-77.8,235.8,155.04,54.0,271.8,156.66,139.2,115.0,-56.2,-171.6,250.4,47.8,-49.4,228.8,9.04,-0.8,128.8,-50.07,-44.2,106.8,-51.03,-90.6,79.2,-52.65,-74.8,93.2,-44.9,-64.2,92.2,-72.03,-66.6,75.4,-64.6,-144.2,39.2,-45.54,-101.4,77.6,-90.44,-87.2,52.2,-43.93,-103.0,12.0,-57.82,-93.6,41.4,-53.3,-87.0,24.6,-48.45,-51.4,28.8,-65.25,-50.6,53.2,-57.82
1754655210.0626268,1.0,4.0,1.0,1.0,0.15046900510787964,1.0139904022216797,0.11621011793613434,88.20171132867243,-87.1382942531584,1.297657412280587,0.5097991203670854,-0.4892048350628894,0.4855122703936425,0.5148408888922208,0.14327633380889893,1.0164000988006592,0.0033009499311447144,-87.94724749794534,-55.172968902669524,177.90764123509305,0.3219733922270269,-0.6213733314369019,0.6318664472479084,0.3331261557042974,-178.0,-38.4,703.17,-132.8,74.2,385.34,133.2,8.0,490.64,115.0,40.2,30.04,-146.0,148.8,276.49,-77.2,235.4,155.04,54.0,272.0,156.33,139.4,115.4,-56.2,-172.0,250.6,47.48,-50.0,229.0,9.04,-0.8,128.8,-49.74,-44.8,106.8,-51.03,-90.4,78.8,-53.62,-75.2,93.2,-45.54,-64.0,92.4,-72.68,-67.0,75.2,-64.6,-144.0,38.8,-45.22,-101.4,78.2,-89.79,-87.8,52.4,-43.61,-103.2,12.0,-58.14,-93.6,41.6,-52.65,-87.2,24.4,-48.13,-51.0,29.0,-65.25,-50.4,53.4,-56.85
1754655215.1467547,1.0,4.0,1.0,1.0,0.1503617763519287,1.0140303373336792,0.11629773676395416,88.68107891455948,-87.13555176437194,0.7980529048604831,0.509830945111064,-0.48938448001962426,0.4853024724780133,0.5148364446165854,0.14323151111602783,1.0163447856903076,0.0033567994832992554,-87.88822198118864,-55.17812405166023,177.92896519558246,0.3222894709110055,-0.620973881465352,0.632232877953445,0.3328700013363956,-177.6,-38.0,701.88,-133.2,74.6,385.34,132.6,8.0,490.31,115.4,40.0,31.01,-145.6,148.6,276.49,-77.2,235.6,154.39,54.2,271.4,156.98,139.4,115.6,-55.88,-172.0,250.2,47.8,-49.6,228.8,8.4,-0.6,128.8,-50.39,-44.8,107.0,-51.03,-90.4,78.6,-52.97,-74.8,93.0,-45.87,-63.6,92.4,-72.35,-66.8,75.4,-64.6,-144.4,39.0,-45.87,-100.8,78.2,-91.09,-87.0,52.4,-43.93,-103.2,11.8,-57.49,-93.8,41.4,-53.94,-87.2,24.6,-48.13,-51.0,28.8,-65.25,-50.6,53.0,-57.49
1754655220.220547,1.0,4.0,1.0,1.0,0.15046221017837524,1.0139195919036865,0.11633224785327911,88.23816100648733,-87.13577673066195,1.248303889374007,0.5097625948679784,-0.48925848711003267,0.485435158996986,0.5148988103760718,0.14310801029205322,1.016412377357483,0.0033939331769943237,-87.8482968982072,-55.1621817594452,177.8793154381373,0.32204681601906954,-0.6209362414934824,0.632352939527864,0.3329470113023234,-178.0,-38.0,702.53,-133.6,74.6,385.02,132.4,7.6,490.96,115.2,40.8,29.39,-145.8,148.8,276.81,-77.4,235.8,154.07,54.2,271.6,156.66,139.2,115.6,-56.2,-171.6,250.6,47.8,-49.6,229.0,8.72,-1.0,128.8,-50.39,-45.0,107.4,-51.36,-90.8,79.6,-52.97,-75.0,93.2,-45.22,-63.6,92.6,-72.68,-66.8,75.0,-64.6,-144.0,39.2,-45.54,-101.4,78.0,-90.76,-87.4,52.6,-43.93,-103.2,11.8,-57.82,-93.6,41.0,-53.62,-87.0,24.4,-48.13,-51.2,28.8,-65.25,-50.6,53.2,-58.14
1754655225.2999666,1.0,4.0,1.0,1.0,0.1502782106399536,1.0140085220336914,0.11613978445529938,88.63105888154246,-87.136204384858,0.8581979154865589,0.5098603615291991,-0.48933170239136065,0.4853619485078538,0.5148014219774264,0.14336436986923218,1.0163922309875488,0.0033244937658309937,-87.85538368130813,-55.175456233334444,177.84962922406874,0.32193997724351336,-0.6210229378343884,0.6321882868622879,0.3332012333180294,-177.6,-38.0,702.53,-133.6,74.2,385.34,132.4,8.2,490.96,115.0,39.8,30.36,-145.8,149.0,276.17,-77.8,235.2,155.04,53.8,271.8,156.33,139.4,115.8,-56.53,-171.6,250.6,47.8,-49.4,228.6,8.72,-0.2,129.0,-50.07,-44.2,106.4,-51.68,-90.4,79.0,-53.3,-75.0,93.0,-44.9,-63.8,92.4,-72.35,-66.2,75.2,-64.6,-143.8,38.6,-45.87,-100.8,78.0,-90.12,-87.4,52.0,-43.61,-103.2,11.6,-57.49,-93.6,41.2,-53.3,-87.2,24.4,-48.45,-51.4,28.6,-65.57,-49.8,53.0,-57.17
1754655230.3710313,1.0,4.0,1.0,1.0,0.1506103277206421,1.0140504837036133,0.11619414389133453,87.83061420147114,-87.12064522596117,1.660429765540876,0.5097527616157274,-0.48908207396052206,0.48548184847150866,0.5150321171196967,0.1430290937423706,1.0164138078689575,0.003373578190803528,-87.74839054232979,-55.16557691951244,177.7613098938799,0.32171702491855036,-0.6207071524962721,0.6325409059518876,0.3333356932127845,-177.6,-38.2,703.17,-133.0,74.2,385.34,133.0,7.8,490.96,115.4,40.4,30.04,-145.6,148.6,276.17,-77.2,235.4,154.39,54.4,272.2,156.66,139.0,115.6,-55.88,-172.0,250.0,47.8,-49.4,228.6,8.72,-0.8,128.4,-50.39,-45.0,106.6,-51.03,-90.4,79.0,-52.97,-75.0,93.4,-44.9,-64.2,93.0,-72.68,-66.8,75.4,-64.6,-143.8,39.2,-45.22,-101.2,77.6,-90.76,-87.4,52.4,-44.57,-103.4,11.8,-57.49,-93.6,41.0,-53.3,-87.4,24.4,-48.13,-51.4,29.0,-64.92,-50.4,53.4,-57.82
1754655235.4496617,1.0,4.0,1.0,1.0,0.1503920555114746,1.0140204429626465,0.1162099689245224,87.43205137869134,-87.1262337014303,2.081314121738418,0.509734709396523,-0.4889246545762622,0.48569671229034256,0.5149968894790887,0.14301657676696777,1.0167253017425537,0.0034217089414596558,-87.76580377766545,-55.163475514225574,177.76826888440172,0.321692251738333,-0.620789401270103,0.6324731586015178,0.3333350355796275,-177.8,-38.2,703.17,-133.6,74.6,385.66,132.4,8.2,490.31,114.6,40.4,30.69,-145.6,148.8,276.17,-77.6,235.4,155.04,53.8,272.2,156.66,139.4,115.8,-56.53,-171.6,250.2,48.13,-49.4,228.6,8.08,-0.6,129.2,-50.07,-44.8,106.6,-51.68,-90.8,79.2,-52.97,-75.0,93.0,-45.54,-63.8,92.6,-72.68,-66.6,75.4,-64.92,-143.6,38.8,-45.22,-100.8,78.4,-90.12,-87.4,52.6,-43.61,-103.6,11.8,-58.14,-93.8,42.0,-53.62,-87.4,25.0,-48.45,-51.2,28.8,-65.25,-50.2,53.2,-57.82
1754655244.5194488,1.0,5.0,1.0,1.0,0.15041124820709229,1.013932704925537,0.1162162572145462,89.03949492086274,-87.15943340353566,0.48199922559657005,0.5099909749256466,-0.4893810273533434,0.485518845265664,0.514477172889085,-0.013779640197753906,1.0179617404937744,0.0071671754121780396,-88.99850237824378,-41.05433338100917,179.30989261822785,0.24614793455466877,-0.6578913080181623,0.6664796720018441,0.24978982361229177,-178.0,-37.8,702.85,-133.2,74.4,385.66,132.6,8.2,489.67,115.0,40.2,30.36,-145.8,148.8,276.17,-77.4,235.4,154.39,54.0,271.6,156.33,139.0,115.8,-56.53,-171.4,250.4,47.8,-49.4,228.8,8.72,-0.8,129.0,-49.42,-44.8,107.0,-51.68,-90.6,79.0,-53.62,-75.0,93.6,-45.54,-64.0,92.0,-72.35,-67.0,75.8,-64.92,-144.0,39.2,-46.19,-101.2,77.8,-90.12,-87.4,52.0,-44.25,-103.4,12.2,-58.14,-94.0,42.6,-54.59,-88.4,37.4,-49.74,-48.6,64.2,-59.11,-31.6,82.8,-53.3
1754655245.603065,1.0,5.0,1.0,1.0,0.1505635380744934,1.013883352279663,0.11627133190631866,88.92349623700065,-87.1350785897339,0.6044473941660332,0.5100951190909999,-0.48921710869014673,0.4854659179485304,0.5145797327927231,-0.01302039623260498,1.0170488357543945,0.006684243679046631,-88.99530502963721,-41.03154333226265,179.32420695049743,0.24610394403667946,-0.6578900521276722,0.6665797206182283,0.24956942972049345,-105.6,-57.4,690.9,96.6,35.2,132.75,19.6,-35.2,-31.65,-42.0,15.8,-48.13,-123.6,124.8,238.7,24.4,66.0,37.15,-10.6,-45.8,-41.67,49.0,-9.6,-85.92,-198.8,165.6,38.44,-142.0,-4.4,88.83,16.8,-196.0,121.13,17.2,-24.6,-22.61,-178.8,49.4,-39.73,-310.4,13.2,234.5,61.8,-10.4,471.26,105.6,39.4,22.61,-217.4,60.4,-40.05,-248.8,210.0,59.11,-12.6,256.6,224.81,13.2,72.6,-9.04,-128.2,69.2,-58.46,-133.2,109.2,-26.49,-37.0,143.6,-30.36,-4.0,104.4,-54.91
1754655250.6907043,1.0,5.0,1.0,1.0,0.150482177734375,1.0138837099075317,0.11622683703899384,88.74913802696322,-87.12402341390937,0.805390833039023,0.5102160979354012,-0.4890110693205978,0.48557541069861415,0.5145523599821955,-0.013245165348052979,1.0174659490585327,0.006697073578834534,-88.9456492649966,-41.02151121347454,179.19595370491675,0.24541725568398368,-0.6578973726535624,0.6666074104776274,0.2501517071360082,-101.2,-54.6,684.44,98.4,35.8,119.19,20.2,-22.6,-49.74,-45.8,18.0,-52.0,-123.0,123.0,248.06,25.0,61.6,39.41,-10.8,-45.8,-41.02,49.2,-9.6,-85.92,-198.6,165.6,39.08,-142.2,-5.2,88.83,16.6,-195.2,120.16,17.6,-25.2,-21.32,-178.4,49.0,-39.41,-310.6,13.2,235.47,61.8,-10.0,471.26,106.0,39.0,22.61,-217.4,60.6,-39.08,-248.6,209.8,59.11,-12.4,257.2,225.45,12.6,72.8,-9.04,-128.2,69.4,-59.11,-132.8,109.6,-26.81,-36.8,144.0,-30.69,-4.0,105.0,-54.59
1754655255.765693,1.0,5.0,1.0,1.0,0.15047359466552734,1.013967514038086,0.11625008285045624,88.59237792350672,-87.14079398509884,0.9547012259044912,0.5100794978148038,-0.48908707436394516,0.4856503807872598,0.514544777410713,-0.01314854621887207,1.0173155069351196,0.006635487079620361,-89.08559730848688,-41.046600622165236,179.3093652252058,0.2459098506111187,-0.6584151374502393,0.6659954370727944,0.2499356738438304,-100.6,-54.6,683.15,98.0,35.6,117.9,20.0,-22.4,-49.42,-45.0,17.4,-52.33,-123.2,123.2,248.06,25.0,61.2,38.76,-10.8,-45.6,-41.02,49.8,-9.4,-86.56,-198.8,165.6,39.08,-141.8,-4.8,89.47,16.8,-195.6,121.13,17.4,-25.2,-21.64,-178.8,49.0,-39.08,-310.6,13.2,235.14,62.2,-9.8,471.9,105.8,39.4,22.29,-218.0,60.8,-38.44,-248.8,210.4,59.43,-12.4,256.6,224.81,12.6,72.8,-9.37,-128.2,69.6,-59.11,-132.6,109.6,-26.49,-36.6,144.4,-30.69,-3.6,104.4,-54.91
